"","Name","Rate","Type_of_Review","Reviewers_name","Reviews","Data_of_Reviews"
"11","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","4.7 out of 5 stars","Verified Purchase","E B","Best quality cards out there and always have been in my opinion. Reasonable price and fast delivery.","Reviewed in the United Kingdom on 22 February 2024"
"12","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","Faisal A.","Over the years I've bought loads of playing cards but these I keep going back to buy.","Reviewed in the United Kingdom on 8 January 2024"
"13","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","3.0 out of 5 stars","Verified Purchase","E B","Good decent dual pack of playing card","Reviewed in the United Kingdom on 22 February 2024"
"14","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","bj66","Cheap and cheerful but does the job just as well as more expensive cards.Pity they are no longer made in the uk.","Reviewed in the United Kingdom on 24 February 2024"
"15","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","matt","Great cards, take them on trips and use regularly at home.","Reviewed in the United Kingdom on 23 December 2023"
"16","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","James McCormack","I like it","Reviewed in the United Kingdom on 28 December 2023"
"17","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","4.0 out of 5 stars","Verified Purchase","Jo Wilson","They are OK, and good to play with.","Reviewed in the United Kingdom on 27 January 2024"
"18","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","Iwa Ryba","Good cardboard quality. Sealed inside the inner box and sealed outer box so can you professionally if needed.","Reviewed in the United Kingdom on 15 January 2024"
"19","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","Martin. Carley",".","Reviewed in the United Kingdom on 24 January 2024"
"20","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","Amazon Customer","VGC value for money","Reviewed in the United Kingdom on 7 January 2024"
"21","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","4.7 out of 5 stars","Verified Purchase","E B","Best quality cards out there and always have been in my opinion. Reasonable price and fast delivery.","Reviewed in the United Kingdom on 22 February 2024"
"22","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","Faisal A.","Over the years I've bought loads of playing cards but these I keep going back to buy.","Reviewed in the United Kingdom on 8 January 2024"
"23","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","3.0 out of 5 stars","Verified Purchase","E B","Good decent dual pack of playing card","Reviewed in the United Kingdom on 22 February 2024"
"24","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","bj66","Cheap and cheerful but does the job just as well as more expensive cards.Pity they are no longer made in the uk.","Reviewed in the United Kingdom on 24 February 2024"
"25","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","matt","Great cards, take them on trips and use regularly at home.","Reviewed in the United Kingdom on 23 December 2023"
"26","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","James McCormack","I like it","Reviewed in the United Kingdom on 28 December 2023"
"27","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","4.0 out of 5 stars","Verified Purchase","Jo Wilson","They are OK, and good to play with.","Reviewed in the United Kingdom on 27 January 2024"
"28","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","Iwa Ryba","Good cardboard quality. Sealed inside the inner box and sealed outer box so can you professionally if needed.","Reviewed in the United Kingdom on 15 January 2024"
"29","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","Martin. Carley",".","Reviewed in the United Kingdom on 24 January 2024"
"30","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","Amazon Customer","VGC value for money","Reviewed in the United Kingdom on 7 January 2024"
"31","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","4.7 out of 5 stars","Verified Purchase","E B","Best quality cards out there and always have been in my opinion. Reasonable price and fast delivery.","Reviewed in the United Kingdom on 22 February 2024"
"32","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","Faisal A.","Over the years I've bought loads of playing cards but these I keep going back to buy.","Reviewed in the United Kingdom on 8 January 2024"
"33","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","3.0 out of 5 stars","Verified Purchase","E B","Good decent dual pack of playing card","Reviewed in the United Kingdom on 22 February 2024"
"34","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","bj66","Cheap and cheerful but does the job just as well as more expensive cards.Pity they are no longer made in the uk.","Reviewed in the United Kingdom on 24 February 2024"
"35","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","matt","Great cards, take them on trips and use regularly at home.","Reviewed in the United Kingdom on 23 December 2023"
"36","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","James McCormack","I like it","Reviewed in the United Kingdom on 28 December 2023"
"37","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","4.0 out of 5 stars","Verified Purchase","Jo Wilson","They are OK, and good to play with.","Reviewed in the United Kingdom on 27 January 2024"
"38","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","Iwa Ryba","Good cardboard quality. Sealed inside the inner box and sealed outer box so can you professionally if needed.","Reviewed in the United Kingdom on 15 January 2024"
"39","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","Martin. Carley",".","Reviewed in the United Kingdom on 24 January 2024"
"40","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","Amazon Customer","VGC value for money","Reviewed in the United Kingdom on 7 January 2024"
"41","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","4.7 out of 5 stars","Verified Purchase","E B","Best quality cards out there and always have been in my opinion. Reasonable price and fast delivery.","Reviewed in the United Kingdom on 22 February 2024"
"42","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","Faisal A.","Over the years I've bought loads of playing cards but these I keep going back to buy.","Reviewed in the United Kingdom on 8 January 2024"
"43","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","3.0 out of 5 stars","Verified Purchase","E B","Good decent dual pack of playing card","Reviewed in the United Kingdom on 22 February 2024"
"44","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","bj66","Cheap and cheerful but does the job just as well as more expensive cards.Pity they are no longer made in the uk.","Reviewed in the United Kingdom on 24 February 2024"
"45","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","matt","Great cards, take them on trips and use regularly at home.","Reviewed in the United Kingdom on 23 December 2023"
"46","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","James McCormack","I like it","Reviewed in the United Kingdom on 28 December 2023"
"47","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","4.0 out of 5 stars","Verified Purchase","Jo Wilson","They are OK, and good to play with.","Reviewed in the United Kingdom on 27 January 2024"
"48","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","Iwa Ryba","Good cardboard quality. Sealed inside the inner box and sealed outer box so can you professionally if needed.","Reviewed in the United Kingdom on 15 January 2024"
"49","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","Martin. Carley",".","Reviewed in the United Kingdom on 24 January 2024"
"50","Waddingtons Number 1 Playing Card Game, play with the classic Red and Blue Twin Pack, great travel companion, gift and toy for Boys, Girls and adults.","5.0 out of 5 stars","Verified Purchase","Amazon Customer","VGC value for money","Reviewed in the United Kingdom on 7 January 2024"
